epoch_num,train_epoch_loss,uw_val_epoch_loss,val_epoch_loss,iou_loss,giou_loss,diou_loss,ciou_loss,center_loss,size_loss,obj_loss,precision,recall,f1_score,average_precision,true_positives,false_positives,false_negatives
9,0,7.53811502456665,1.0768741369247437,0.9975684285163879,1.962212324142456,1.8899129629135132,1.891279697418213,0.008442895486950874,0.012544622644782066,0.7761538624763489,0.09352773826458037,0.4158102766798419,0.15270721439976775,0.1414648759390108,526,5098,739
