epoch_num,train_epoch_loss,uw_val_epoch_loss,val_epoch_loss,iou_loss,giou_loss,diou_loss,ciou_loss,center_loss,size_loss,obj_loss,precision,recall,f1_score,average_precision,true_positives,false_positives,false_negatives
2,0,7.385398864746094,1.0550566911697388,0.9966044425964355,1.9573915004730225,1.8940727710723877,1.8955858945846558,0.008822374977171421,0.0012346284929662943,0.6316869854927063,0.04200796229350661,0.7256916996047431,0.0794186348300026,0.3398996108702508,918,20935,347
