epoch_num,train_epoch_loss,uw_val_epoch_loss,val_epoch_loss,iou_loss,giou_loss,diou_loss,ciou_loss,center_loss,size_loss,obj_loss,precision,recall,f1_score,average_precision,true_positives,false_positives,false_negatives
4,0,7.54933500289917,1.0784764289855957,0.9983372688293457,1.9594823122024536,1.8792294263839722,1.8810914754867554,0.008781835436820984,0.0794132649898529,0.7429989576339722,0.061505580622180006,0.20474308300395258,0.0945945945945946,0.03159181799880807,259,3952,1006
