epoch_num,train_epoch_loss,uw_val_epoch_loss,val_epoch_loss,iou_loss,giou_loss,diou_loss,ciou_loss,center_loss,size_loss,obj_loss,precision,recall,f1_score,average_precision,true_positives,false_positives,false_negatives
6,0,7.485602378845215,1.0693717002868652,0.9960169196128845,1.9544929265975952,1.8899859189987183,1.892274022102356,0.008837414905428886,0.0015189101686701179,0.7424769401550293,0.15491665392261814,0.8007905138339921,0.25961045617631984,0.5998890388640326,1013,5526,252
