epoch_num,train_epoch_loss,uw_val_epoch_loss,val_epoch_loss,iou_loss,giou_loss,diou_loss,ciou_loss,center_loss,size_loss,obj_loss,precision,recall,f1_score,average_precision,true_positives,false_positives,false_negatives,generation,individual_hash,genome
7.0,26.91657550621033,7.340663433074951,0.8663448691368103,1.006255269050598,1.9402451515197752,1.8005943298339844,1.806531310081482,0.0102510191500186,0.0808321088552475,0.6959542036056519,0.0005537098560354,0.0024291497975708,0.0009018487900195,3.032327746666529e-05,3.0,5415.0,1232.0,2.0,a01b178567,"RetinaNet_Head(Sigmoid_2D(Wide_ResNet(Tanh_2D(ResNeXt(IN0, 0, 2)), dummyOp(dummyOp(1)), dummyOp(dummyOp(2)))), NAdam(toProbFloat(toProbFloat(1.5765524032514109)), protectedDiv(toBoundedFloat(2.0105761273043345), toProbFloat(59.159707122518846)), mul(protectedDiv(0.5762022702005227, 24.688369691699396), toProbFloat(31.539460449286562)), dummyOp(dummyOp(False))), CosineAnnealingLR(protectedSub(add(protectedSub(20, 96), protectedDiv(5, 28)), protectedSub(add(38, 89), protectedDiv(3, 6))), add(protectedSub(toBoundedFloat(60.84787133210359), toProbFloat(2.1375352775360623)), toBoundedFloat(protectedDiv(1.4317180493542994, 57.0032273847573)))), toProbFloat(toPNorm(add(mul(33.21596006300209, 11.051140534786896), mul(1.9938230649203472, 1.2452289957211566)))), toProbFloat(toProbFloat(protectedDiv(protectedSub(45.0339485442672, 2.9884171864146465), toProbFloat(2.148228912919863)))), toProbFloat(toPNorm(protectedDiv(toProbFloat(28.719274964098783), toBoundedFloat(17.074613151431084)))), toProbFloat(toProbFloat(protectedSub(toProbFloat(96.97626724668488), protectedDiv(39.46513637470053, 2.166066398716467)))), toProbFloat(mul(protectedDiv(protectedSub(0.5433169954366193, 69.4552050389223), protectedDiv(2.4440037953284492, 2.3614828336042897)), protectedSub(toBoundedFloat(0.0782781231375862), toBoundedFloat(1.4247338185607714)))), toProbFloat(toProbFloat(protectedSub(add(13.810814119614534, 33.59636082249074), protectedSub(0.7798198858108949, 4.686447848582532)))), toProbFloat(toBoundedFloat(protectedDiv(protectedDiv(23.229063441743993, 2.182550755104214), toPNorm(0.36082245276208313)))))"
8.0,21.05226118922233,7.429751873016357,1.053873896598816,0.9993491768836976,1.931221842765808,1.7869969606399536,1.796759843826294,0.0036138691939413,0.0691064745187759,0.8427035212516785,0.0004948045522018,0.0008097165991902,0.0006142506142506,8.670589970725422e-05,1.0,2020.0,1234.0,2.0,efd0bbb1c8,"RetinaNet_Head(RegNet_Y(EfficientNet_V2(ReLU_2D(IN0), dummyOp(2), dummyOp(1)), dummyOp(dummyOp(4)), dummyOp(dummyOp(1))), AdamW(protectedDiv(mul(2.702683480554787, 0.6336557326267809), add(66.72955561083263, 82.35716375789913)), toProbFloat(add(2.2983426365616886, 92.46670408949198)), dummyOp(dummyOp(False))), ConstantLR(mul(protectedDiv(0.28726291748041466, 1.8196436815849373), toBoundedFloat(1.843620374034943)), toDilation(mul(54, 48))), toProbFloat(add(toProbFloat(92.4236101310145), toPNorm(0.2772963596400978))), toProbFloat(toPNorm(toProbFloat(47.51127805259756))), toProbFloat(toProbFloat(toPNorm(10.42634010061202))), toProbFloat(toProbFloat(protectedSub(25.75011036954843, 2.038174271619992))), toProbFloat(toBoundedFloat(protectedDiv(19.365168566229084, 2.7559171761225847))), toProbFloat(mul(toProbFloat(46.57749819129565), mul(2.7394617134335717, 2.351767003181217))), toProbFloat(toBoundedFloat(toProbFloat(0.3819017642113133))))"
4.0,36.65928127670288,7103.92578125,1201.1993408203125,1.000122308731079,1.926596999168396,1.8027089834213257,1.8062063455581665,0.0065471888519823,7096.44970703125,0.9342015981674194,0.0014154281670205,0.0032388663967611,0.0019699581383895,4.610485974031827e-06,4.0,2822.0,1231.0,2.0,8aae862f47,"RetinaNet_Head(Sigmoid_2D(Wide_ResNet(Tanh_2D(ResNeXt(IN0, 0, 2)), dummyOp(dummyOp(1)), dummyOp(dummyOp(2)))), ASGD(add(toBoundedFloat(toPNorm(0.9112330755851016)), toPNorm(protectedSub(1.696535792155489, 1.9855217870501567))), add(toBoundedFloat(protectedSub(2.278524531905703, 1.8127484848622344)), toProbFloat(toProbFloat(79.79857993132164))), protectedSub(protectedSub(toPNorm(2.369432687617147), add(0.04543968980066304, 92.77446765876029)), toBoundedFloat(toBoundedFloat(99.97479214188805))), toProbFloat(toBoundedFloat(protectedSub(2.9386146965241906, 17.498219646540967))), protectedSub(protectedDiv(toPNorm(7.922688465986038), protectedSub(77.994971088524, 1.840360174880541)), protectedSub(toBoundedFloat(29.106432894234015), protectedDiv(1.7700372763906578, 1.129299091136593)))), CosineAnnealingLR(protectedSub(add(protectedSub(20, 96), protectedDiv(5, 28)), protectedSub(add(38, 89), protectedDiv(3, 6))), add(protectedSub(toBoundedFloat(60.84787133210359), toProbFloat(2.1375352775360623)), toBoundedFloat(protectedDiv(1.4317180493542994, 57.0032273847573)))), toProbFloat(toPNorm(add(mul(33.21596006300209, 11.051140534786896), mul(1.9938230649203472, 1.2452289957211566)))), toProbFloat(toProbFloat(protectedDiv(protectedSub(45.0339485442672, 2.9884171864146465), toProbFloat(2.148228912919863)))), toProbFloat(toPNorm(protectedDiv(toProbFloat(28.719274964098783), toBoundedFloat(17.074613151431084)))), toProbFloat(toProbFloat(protectedSub(toProbFloat(96.97626724668488), protectedDiv(39.46513637470053, 2.166066398716467)))), toProbFloat(mul(protectedDiv(protectedSub(0.5433169954366193, 69.4552050389223), protectedDiv(2.4440037953284492, 2.3614828336042897)), protectedSub(toBoundedFloat(0.0782781231375862), 54.860563162736455))), toProbFloat(toProbFloat(protectedSub(add(13.810814119614534, 33.59636082249074), protectedSub(0.7798198858108949, 4.686447848582532)))), toProbFloat(toBoundedFloat(protectedDiv(protectedDiv(23.229063441743993, 2.182550755104214), toPNorm(0.36082245276208313)))))"
8.0,28.52585468006134,25382.4140625,4337.0927734375,0.9996678829193116,1.9259703159332275,1.7938458919525146,1.8019365072250368,0.0054650139063596,25375.193359375,0.6940802335739136,0.0002814126917123,0.0016194331983805,0.0004795013186286,3.5196870218408977e-05,2.0,7105.0,1233.0,2.0,39d51942bd,"RetinaNet_Head(Sigmoid_2D(Wide_ResNet(Tanh_2D(ResNeXt(IN0, 0, 2)), dummyOp(dummyOp(1)), 1)), ASGD(add(toBoundedFloat(toPNorm(0.9112330755851016)), toPNorm(protectedSub(1.696535792155489, 1.9855217870501567))), add(toBoundedFloat(protectedSub(2.278524531905703, 1.8127484848622344)), toProbFloat(toProbFloat(79.79857993132164))), protectedSub(protectedSub(toPNorm(2.369432687617147), add(0.04543968980066304, 92.77446765876029)), toBoundedFloat(toBoundedFloat(99.97479214188805))), toProbFloat(toBoundedFloat(protectedSub(2.9386146965241906, 17.498219646540967))), protectedSub(protectedDiv(toPNorm(7.922688465986038), protectedSub(77.994971088524, 1.840360174880541)), protectedSub(toBoundedFloat(29.106432894234015), protectedDiv(1.7700372763906578, 1.129299091136593)))), CosineAnnealingLR(protectedSub(add(protectedSub(20, 96), protectedDiv(5, 28)), protectedSub(add(38, 89), protectedDiv(3, 6))), add(protectedSub(toBoundedFloat(60.84787133210359), toProbFloat(2.1375352775360623)), toBoundedFloat(protectedDiv(1.4317180493542994, 57.0032273847573)))), toProbFloat(toPNorm(add(mul(33.21596006300209, 11.051140534786896), mul(1.9938230649203472, 1.2452289957211566)))), toProbFloat(toProbFloat(protectedDiv(protectedSub(45.0339485442672, 2.9884171864146465), toProbFloat(2.148228912919863)))), toProbFloat(toPNorm(protectedDiv(toProbFloat(28.719274964098783), toBoundedFloat(17.074613151431084)))), toProbFloat(toProbFloat(protectedSub(toProbFloat(96.97626724668488), protectedDiv(39.46513637470053, 2.166066398716467)))), toProbFloat(mul(protectedDiv(protectedSub(0.5433169954366193, 69.4552050389223), protectedDiv(2.4440037953284492, 2.3614828336042897)), protectedSub(toBoundedFloat(0.0782781231375862), toBoundedFloat(1.4247338185607714)))), toProbFloat(toProbFloat(protectedSub(add(13.810814119614534, 33.59636082249074), protectedSub(0.7798198858108949, 4.686447848582532)))), toProbFloat(toBoundedFloat(protectedDiv(protectedDiv(23.229063441743993, 2.182550755104214), toPNorm(0.36082245276208313)))))"
8.0,28.21627816820145,10199.9306640625,1742.630615234375,0.9996621608734132,1.92496120929718,1.7907432317733765,1.7973337173461914,0.005343806464225,10192.7197265625,0.6937586665153503,0.0001307018690367,0.0008097165991902,0.0002250731487733,3.659056098931977e-05,1.0,7650.0,1234.0,2.0,06091057b6,"RetinaNet_Head(Sigmoid_2D(Wide_ResNet(Tanh_2D(ResNeXt(IN0, 0, 2)), dummyOp(dummyOp(1)), 1)), ASGD(add(toBoundedFloat(toPNorm(0.9112330755851016)), toPNorm(protectedSub(1.696535792155489, 1.9855217870501567))), add(toBoundedFloat(protectedSub(2.278524531905703, 1.8127484848622344)), toProbFloat(toProbFloat(79.79857993132164))), protectedSub(protectedSub(toPNorm(2.369432687617147), add(0.04543968980066304, 92.77446765876029)), toBoundedFloat(toBoundedFloat(99.97479214188805))), toProbFloat(toBoundedFloat(protectedSub(2.9386146965241906, 17.498219646540967))), protectedSub(protectedDiv(toPNorm(7.922688465986038), protectedSub(77.994971088524, 1.840360174880541)), protectedSub(toBoundedFloat(29.106432894234015), protectedDiv(1.7700372763906578, 1.129299091136593)))), CosineAnnealingLR(protectedSub(add(protectedSub(20, 96), protectedDiv(5, 28)), protectedSub(add(38, 89), protectedDiv(3, 6))), add(protectedSub(toBoundedFloat(60.84787133210359), toProbFloat(1.1566213706114252)), toBoundedFloat(protectedDiv(1.4317180493542994, 57.0032273847573)))), toProbFloat(toPNorm(add(mul(33.21596006300209, 11.051140534786896), mul(1.9938230649203472, 1.2452289957211566)))), toProbFloat(toProbFloat(protectedDiv(protectedSub(45.0339485442672, 2.9884171864146465), toProbFloat(2.148228912919863)))), toProbFloat(toPNorm(protectedDiv(toProbFloat(28.719274964098783), toBoundedFloat(17.074613151431084)))), toProbFloat(toProbFloat(protectedSub(toProbFloat(96.97626724668488), protectedDiv(39.46513637470053, 2.166066398716467)))), toProbFloat(mul(protectedDiv(protectedSub(0.5433169954366193, 69.4552050389223), protectedDiv(2.4440037953284492, 2.3614828336042897)), protectedSub(toBoundedFloat(0.0782781231375862), toBoundedFloat(1.4247338185607714)))), toProbFloat(toProbFloat(protectedSub(add(13.810814119614534, 33.59636082249074), protectedSub(0.7798198858108949, 4.686447848582532)))), toProbFloat(toBoundedFloat(protectedDiv(protectedDiv(23.229063441743993, 2.182550755104214), toPNorm(0.36082245276208313)))))"
1.0,38.60849383842945,48.80780029296875,5.960862636566162,0.9995232820510864,1.8713270425796509,1.7733079195022583,1.77824866771698,0.0074513284489512,41.28559112548828,1.0923501253128052,0.0015987210231814,0.0016194331983805,0.0016090104585679,1.2040287261435964e-05,2.0,1249.0,1233.0,2.0,d3208d4d69,"FasterRCNN_Head(MobileNet_V3(ResNeXt(Dropout_2D(IN0, 0.09178684596132813), dummyOp(1), dummyOp(1)), dummyOp(dummyOp(0)), dummyOp(dummyOp(0))), Adamax(toPNorm(toProbFloat(0.2416293941298261)), protectedSub(mul(79.64526654428306, 49.63585307843198), protectedSub(2.9723586387768526, 1.3405689586469216))), ExponentialLR(mul(toProbFloat(24.54287622803786), add(84.48046017730151, 40.48734366356276))), toProbFloat(toBoundedFloat(protectedSub(11.442368097341571, 2.3702632796965744))), toProbFloat(protectedDiv(mul(21.85904505710674, 15.447520435563444), toPNorm(21.43434876050686))), toProbFloat(1.4246507014101972), toProbFloat(protectedDiv(mul(86.80506733978281, 97.79683865601017), protectedDiv(69.56832957583833, 1.2260177263173957))), toProbFloat(protectedDiv(protectedSub(0.052049011165287706, 1.315917469182052), toBoundedFloat(14.578875712460492))), toProbFloat(mul(protectedDiv(1.713430801617895, 0.33123518942051744), mul(1.7458609016498923, 1.0240366994034185))), toProbFloat(add(protectedSub(61.447066467272826, 80.8066802130788), toPNorm(75.77756996387797))))"
6.0,30.000412755012512,7.319843292236328,0.8576654195785522,0.9996634125709534,1.9500627517700195,1.8189234733581543,1.8239706754684448,0.0054179155267775,0.0162250790745019,0.705580472946167,0.0005772005772005,0.0032388663967611,0.0009797917942437,9.77771089500582e-05,4.0,6926.0,1231.0,2.0,c8e50eb7fb,"RetinaNet_Head(Sigmoid_2D(Wide_ResNet(Tanh_2D(ResNeXt(IN0, 0, 2)), dummyOp(dummyOp(1)), dummyOp(dummyOp(2)))), ASGD(add(toBoundedFloat(toPNorm(0.9112330755851016)), toPNorm(protectedSub(1.696535792155489, 1.9855217870501567))), add(toBoundedFloat(protectedSub(2.278524531905703, 1.8127484848622344)), toProbFloat(toProbFloat(79.79857993132164))), protectedSub(protectedSub(toPNorm(2.369432687617147), add(0.04543968980066304, 92.77446765876029)), toBoundedFloat(toBoundedFloat(99.97479214188805))), toProbFloat(toBoundedFloat(protectedSub(2.9386146965241906, 17.498219646540967))), protectedSub(protectedDiv(toPNorm(7.922688465986038), protectedSub(77.994971088524, 1.840360174880541)), protectedSub(toBoundedFloat(29.106432894234015), protectedDiv(1.7700372763906578, 1.129299091136593)))), ReduceLROnPlateau(toBoundedFloat(protectedDiv(0.03387353148872285, 0.4605641383914063)), toChannel(mul(protectedSub(6, add(8, 2)), protectedDiv(add(96, 0), mul(15, 22)))), toPNorm(mul(19.398633262830124, toPNorm(0.9772027874706828))), toKernel(mul(protectedDiv(protectedDiv(45, 64), protectedSub(1, 6)), 81)), add(toPNorm(0.7861104656826555), protectedSub(95.92738181112134, toProbFloat(add(1.2929918521916695, 2.2016106952316408)))), toBoundedFloat(toBoundedFloat(toPNorm(protectedSub(0.91839951190529, 21.236521671314733))))), toProbFloat(toPNorm(add(mul(33.21596006300209, 11.051140534786896), mul(1.9938230649203472, 1.2452289957211566)))), toProbFloat(toProbFloat(protectedDiv(protectedSub(45.0339485442672, 2.9884171864146465), toProbFloat(2.148228912919863)))), toProbFloat(toPNorm(protectedDiv(toProbFloat(28.719274964098783), toBoundedFloat(17.074613151431084)))), toProbFloat(toProbFloat(protectedSub(toProbFloat(96.97626724668488), protectedDiv(39.46513637470053, 2.166066398716467)))), toProbFloat(mul(protectedDiv(protectedSub(0.5433169954366193, 69.4552050389223), protectedDiv(2.4440037953284492, 2.3614828336042897)), protectedSub(toBoundedFloat(0.0782781231375862), toBoundedFloat(1.4247338185607714)))), toProbFloat(toProbFloat(protectedSub(add(13.810814119614534, 33.59636082249074), protectedSub(0.7798198858108949, 4.686447848582532)))), toProbFloat(toBoundedFloat(protectedDiv(protectedDiv(23.229063441743993, 2.182550755104214), toPNorm(0.36082245276208313)))))"
5.0,1.9322533265352249,7.699213981628418,1.03178071975708,0.9939042925834656,1.9225093126297,1.8447067737579343,1.8462347984313965,0.0073616951704025,0.0026347334496676,1.0818625688552856,0.9452054794520548,0.0558704453441295,0.1055045871559633,0.103756747113768,69.0,4.0,1166.0,2.0,f46a2f39f4,"RetinaNet_Head(Tanh_2D(Wide_ResNet(LeakyReLU_2D(IN0, 11.08109332467665), dummyOp(1), dummyOp(0))), RMSprop(protectedDiv(mul(6.864649698655234, 29.29897778797972), toProbFloat(0.8542167247588294)), toProbFloat(protectedSub(2.382280224360364, 0.7766119918963835)), toBoundedFloat(mul(91.87584387203269, 0.3957945517663174)), dummyOp(dummyOp(dummyOp(dummyOp(True)))), toPNorm(toPNorm(90.66172094521545))), ExponentialLR(mul(protectedDiv(0.899980487209735, 80.56128779319283), mul(0.6904461543757804, 0.08768963956501574))), toProbFloat(add(protectedSub(31.815607158951153, 0.09042249777443456), toPNorm(0.528840245678961))), toProbFloat(add(toBoundedFloat(78.35380513399), toPNorm(1.1274793224709139))), toProbFloat(protectedSub(toBoundedFloat(33.861709604120605), mul(2.656569243059803, 0.157562317946775))), toProbFloat(protectedSub(toPNorm(97.39599252911482), mul(0.450186666564073, 70.53630044806447))), toProbFloat(toPNorm(toBoundedFloat(5.937090280641566))), toProbFloat(protectedDiv(toProbFloat(0.9730075986020155), protectedSub(91.16760908742042, 41.24314131826762))), toProbFloat(protectedSub(toPNorm(96.3672561963582), toPNorm(88.1684944157147))))"
10.0,29.501072818756104,7.31255578994751,1.2639639377593994,0.9996374249458312,1.947517991065979,1.8262830972671509,1.831571578979492,0.0028058278840035,0.0035912143066525,0.7011489272117615,0.000921093030396,0.0170040485829959,0.0017475243405176,2.096916685388975e-05,21.0,22778.0,1214.0,2.0,7f40a73179,"RetinaNet_Head(Tanh_2D(ShuffleNet_V2(AdaptiveAvgPool2d(Sigmoid_2D(IN0), toOutput(58), toOutput(22)), dummyOp(dummyOp(1)), dummyOp(dummyOp(0)))), SGD(protectedDiv(add(toPNorm(49.686769018023234), toProbFloat(27.818518331593)), protectedSub(protectedSub(0.12379696201855594, 47.84181717035854), protectedSub(0.23068644048587017, 63.274520342370636))), protectedDiv(protectedSub(mul(0.4129445606116695, 28.772205170526576), add(2.4024283827923734, 2.069076435197174)), add(protectedDiv(24.279011798671146, 1.2922172737216027), protectedDiv(25.576873170153604, 0.5591412703124199))), protectedSub(protectedDiv(protectedSub(85.8230348556583, 8.077239066556352), toBoundedFloat(47.415126686877905)), toProbFloat(toPNorm(78.61658118233265))), mul(protectedDiv(toPNorm(61.09716647804084), protectedDiv(8.695049991239046, 29.824447288931854)), protectedDiv(add(49.63493138801574, 1.5224313908636307), protectedDiv(98.71089956662667, 2.9264101049426126)))), LinearLR(add(add(toBoundedFloat(1.1136911797711158), add(0.6841106898469688, 1.2578182783730623)), mul(add(30.63881786043735, 43.11713190210068), toProbFloat(2.900145939364519))), protectedSub(toPNorm(mul(93.92041967934286, 81.49624532838916)), toPNorm(mul(7.412658870167988, 1.779143177965725))), toKernel(add(protectedSub(3, 73), mul(61, 55)))), toProbFloat(toPNorm(protectedSub(toProbFloat(toBoundedFloat(protectedSub(11.442368097341571, 2.3702632796965744))), add(7.738543783896413, 2.610637734905172)))), toProbFloat(protectedDiv(toPNorm(protectedSub(23.268097010918453, 38.91609929363945)), protectedDiv(add(2.80179538126486, 85.65102012644084), add(33.866885331918105, 87.55617004467197)))), toProbFloat(toProbFloat(toPNorm(add(3.9798623036603087, 85.89546803800071)))), toProbFloat(toProbFloat(mul(mul(0.9751766232658315, 69.04922477613972), protectedDiv(0.2841637486263874, 1.991223183562575)))), toProbFloat(toBoundedFloat(protectedDiv(mul(0.7568623655286079, 0.6664116041470954), toProbFloat(1.6800672901508384)))), toProbFloat(toBoundedFloat(add(mul(3.9721329382823023, 1.8004221903780204), protectedSub(0.34861195964361136, 2.310411227106208)))), toProbFloat(add(toProbFloat(protectedDiv(0.4706335097786417, 1.006216231579891)), protectedSub(protectedDiv(0.47226205985821657, 2.7987738189875526), toBoundedFloat(1.9154871962000175)))))"
9.0,27.319365513443948,7.825914859771728,0.9114345908164978,1.0023810863494873,1.9475326538085933,1.827519416809082,1.828575611114502,0.0057335007004439,0.0050111473537981,1.2091611623764038,0.0006402048655569,0.0008097165991902,0.0007150518412584,2.6727287090837096e-05,1.0,1561.0,1234.0,2.0,836e1493a0,"RetinaNet_Head(Sigmoid_2D(Wide_ResNet(Tanh_2D(ResNeXt(IN0, 0, 2)), dummyOp(dummyOp(1)), dummyOp(dummyOp(2)))), ASGD(add(toBoundedFloat(toPNorm(0.9112330755851016)), toPNorm(protectedSub(1.696535792155489, 1.9855217870501567))), add(toBoundedFloat(protectedSub(2.278524531905703, 1.8127484848622344)), toProbFloat(toProbFloat(79.79857993132164))), protectedSub(protectedSub(toPNorm(2.369432687617147), add(0.04543968980066304, 92.77446765876029)), toBoundedFloat(toBoundedFloat(99.97479214188805))), toProbFloat(toBoundedFloat(protectedSub(2.9386146965241906, 17.498219646540967))), protectedSub(protectedDiv(toPNorm(7.922688465986038), protectedSub(77.994971088524, 1.840360174880541)), protectedSub(toBoundedFloat(29.106432894234015), protectedDiv(1.7700372763906578, 1.129299091136593)))), ExponentialLR(toProbFloat(toProbFloat(protectedSub(protectedDiv(add(48.285163163204416, 24.79380027831435), 0.3409632124683206), toBoundedFloat(protectedDiv(1.8631567334560413, 0.2839869594131229)))))), toProbFloat(toPNorm(add(mul(33.21596006300209, 11.051140534786896), mul(1.9938230649203472, 1.2452289957211566)))), toProbFloat(toProbFloat(protectedDiv(protectedSub(45.0339485442672, 2.9884171864146465), toProbFloat(2.148228912919863)))), toProbFloat(toPNorm(protectedDiv(toProbFloat(28.719274964098783), toBoundedFloat(17.074613151431084)))), toProbFloat(toProbFloat(protectedSub(toProbFloat(96.97626724668488), protectedDiv(39.46513637470053, 2.166066398716467)))), toProbFloat(mul(protectedDiv(protectedSub(0.5433169954366193, 69.4552050389223), protectedDiv(2.4440037953284492, 2.3614828336042897)), protectedSub(toBoundedFloat(0.0782781231375862), toBoundedFloat(1.4247338185607714)))), toProbFloat(toProbFloat(protectedSub(add(13.810814119614534, 33.59636082249074), protectedSub(0.7798198858108949, 4.686447848582532)))), toProbFloat(toBoundedFloat(protectedDiv(protectedDiv(23.229063441743993, 2.182550755104214), toPNorm(0.36082245276208313)))))"
2.0,42.72481151008606,11889.353515625,2031.2734375,1.0077580213546753,1.9470136165618896,1.8468726873397827,1.8497358560562136,0.0140695590525865,11881.4189453125,1.2691558599472046,0.0017985611510791,0.0008097165991902,0.0011166945840312,0.0001378465667826,1.0,555.0,1234.0,2.0,f9554d0661,"RetinaNet_Head(Sigmoid_2D(Wide_ResNet(Tanh_2D(ResNeXt(IN0, 0, 2)), dummyOp(dummyOp(1)), dummyOp(dummyOp(2)))), ASGD(add(toBoundedFloat(toPNorm(0.9112330755851016)), toPNorm(protectedSub(1.696535792155489, 1.9855217870501567))), add(toBoundedFloat(protectedSub(2.278524531905703, 1.8127484848622344)), toProbFloat(toProbFloat(79.79857993132164))), protectedSub(protectedSub(toPNorm(2.369432687617147), add(0.04543968980066304, 92.77446765876029)), toBoundedFloat(toBoundedFloat(99.97479214188805))), toProbFloat(toBoundedFloat(protectedSub(2.9386146965241906, 17.498219646540967))), protectedSub(protectedDiv(toPNorm(7.922688465986038), protectedSub(77.994971088524, 1.840360174880541)), protectedSub(toBoundedFloat(protectedSub(toProbFloat(0.42256694102311043), mul(13.815944030941141, 27.62139353173617))), protectedDiv(1.7700372763906578, 1.129299091136593)))), CosineAnnealingLR(protectedSub(add(protectedSub(20, 96), protectedDiv(5, 28)), protectedSub(add(38, 89), protectedDiv(3, 6))), add(protectedSub(toBoundedFloat(60.84787133210359), toProbFloat(2.1375352775360623)), toBoundedFloat(protectedDiv(1.4317180493542994, 57.0032273847573)))), toProbFloat(toPNorm(add(mul(33.21596006300209, 11.051140534786896), mul(1.9938230649203472, 1.2452289957211566)))), toProbFloat(toProbFloat(protectedDiv(protectedSub(45.0339485442672, 2.9884171864146465), toProbFloat(2.148228912919863)))), toProbFloat(toPNorm(protectedDiv(toProbFloat(28.719274964098783), toBoundedFloat(17.074613151431084)))), toProbFloat(toProbFloat(protectedSub(toProbFloat(96.97626724668488), protectedDiv(39.46513637470053, 2.166066398716467)))), toProbFloat(mul(protectedDiv(protectedSub(0.5433169954366193, 69.4552050389223), protectedDiv(2.4440037953284492, 2.3614828336042897)), protectedSub(toBoundedFloat(0.0782781231375862), toBoundedFloat(1.4247338185607714)))), toProbFloat(toProbFloat(protectedSub(add(13.810814119614534, 33.59636082249074), protectedSub(0.7798198858108949, 4.686447848582532)))), toProbFloat(toBoundedFloat(protectedDiv(protectedDiv(23.229063441743993, 2.182550755104214), toPNorm(0.36082245276208313)))))"
7.0,31.2397579126358,7.779688835144043,1.2180863618850708,0.9991281628608704,1.8924866914749143,1.7244179248809814,1.7382787466049194,0.0027293770108371,0.6713606715202332,0.751287579536438,0.0015324496207187,0.0161943319838056,0.0027999440011199,4.194705570653448e-05,20.0,13031.0,1215.0,2.0,43200a1bf4,"RetinaNet_Head(Tanh_2D(ShuffleNet_V2(AdaptiveAvgPool2d(Sigmoid_2D(IN0), toOutput(58), toOutput(22)), dummyOp(dummyOp(1)), dummyOp(dummyOp(0)))), SGD(protectedDiv(add(toPNorm(49.686769018023234), toProbFloat(27.818518331593)), protectedSub(protectedSub(0.12379696201855594, 47.84181717035854), protectedSub(0.23068644048587017, 63.274520342370636))), protectedDiv(protectedSub(mul(0.4129445606116695, 88.37373696973411), add(2.4024283827923734, 2.069076435197174)), add(protectedDiv(24.279011798671146, 1.2922172737216027), protectedDiv(25.576873170153604, 0.5591412703124199))), protectedSub(protectedDiv(protectedSub(85.8230348556583, 8.077239066556352), toBoundedFloat(47.415126686877905)), toProbFloat(toPNorm(78.61658118233265))), mul(protectedDiv(toPNorm(61.09716647804084), protectedDiv(8.695049991239046, 29.824447288931854)), protectedDiv(add(49.63493138801574, 1.5224313908636307), protectedDiv(98.71089956662667, 2.9264101049426126)))), LinearLR(add(add(toBoundedFloat(1.1136911797711158), add(0.6841106898469688, 1.2578182783730623)), mul(add(30.63881786043735, 43.11713190210068), toProbFloat(2.900145939364519))), protectedSub(toPNorm(mul(93.92041967934286, 81.49624532838916)), toPNorm(mul(7.412658870167988, 1.779143177965725))), toKernel(add(protectedSub(3, 73), mul(61, 55)))), toProbFloat(toPNorm(protectedSub(toProbFloat(9.208453214555668), add(88.1684944157147, 2.610637734905172)))), toProbFloat(protectedDiv(toPNorm(protectedSub(23.268097010918453, 38.91609929363945)), protectedDiv(add(2.80179538126486, 85.65102012644084), add(33.866885331918105, 87.55617004467197)))), toProbFloat(toProbFloat(toPNorm(add(3.9798623036603087, 85.89546803800071)))), toProbFloat(toProbFloat(mul(mul(0.9751766232658315, 69.04922477613972), protectedDiv(0.2841637486263874, 1.991223183562575)))), toProbFloat(toBoundedFloat(protectedDiv(mul(0.7568623655286079, 0.6664116041470954), toProbFloat(1.6800672901508384)))), toProbFloat(toBoundedFloat(add(mul(3.9721329382823023, 1.8004221903780204), protectedSub(0.34861195964361136, 2.310411227106208)))), toProbFloat(add(toProbFloat(protectedDiv(0.4706335097786417, 1.006216231579891)), protectedSub(protectedDiv(0.47226205985821657, 2.7987738189875526), toBoundedFloat(1.9154871962000175)))))"
