epoch_num,train_epoch_loss,uw_val_epoch_loss,val_epoch_loss,iou_loss,giou_loss,diou_loss,ciou_loss,center_loss,size_loss,obj_loss,precision,recall,f1_score,average_precision,true_positives,false_positives,false_negatives
4,0,7.54933500289917,1.0784764289855957,0.9983372688293457,1.9594823122024536,1.8792294263839722,1.8810914754867554,0.008781835436820984,0.0794132649898529,0.7429989576339722,0.061150206260616354,0.1992094861660079,0.09357593761604158,0.03222921813567386,252,3869,1013
